id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
99449731,KANGNAM BBQ LLC,kangnam-bbq-llc-9289038501,112960,MD,8503 Baltimore Ave,College Park,20740-2413,722511,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,NA,12,2021-03-12,Cross River Bank,MD-05,NA,NA,NA,9289038501,353,PPS,Exemption 4,60,100,112960,112960,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2413,1,112958,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99571312,DESIGN YOUR BEST LIFE,design-your-best-life-1726478910,10270,MD,6100 Westchester Park Dr,College Park,20740-2852,531210,Subchapter S Corporation,Black or African American,Female Owned,Non-Veteran,NA,1,2021-04-26,Cross River Bank,MD-05,NA,NA,NA,1726478910,353,PPS,Exemption 4,60,100,10270,10270,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2852,NA,10270,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99444174,PARKWAY HOTELS LLC,parkway-hotels-llc-5372418304,146366.5,MD,9620 Baltimore Ave,College Park,20740-1324,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,15,2021-01-25,Primis Bank,MD-05,NA,NA,NA,5372418304,353,PPS,Exemption 4,60,100,146366.5,146366.5,0,TownePlace Suites by Marriott,434059,Primis Bank,"10900 Nuckols Rd, Ste 325",GLEN ALLEN,VA,23060-9288,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1324,1,146360.5,NA,NA,NA,NA,NA,GLEN ALLEN,VA,NA,434059,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99484737,FAST FOOD GROUP INC,fast-food-group-inc-4281948506,33635,MD,7406 Baltimore Ave,College Park,20740-3208,722514,Corporation,Asian,Female Owned,Non-Veteran,NA,6,2021-02-25,"Bank of America, National Association",MD-05,NA,NA,NA,4281948506,353,PPS,Exemption 4,60,100,33635,33635,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3208,1,33630,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99460503,TERRAPIN CARE CENTERS LLC,terrapin-care-centers-llc-1805458401,73590,MD,9658 Baltimore Ave Ste 420,College Park,20740-1358,621310,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,34,2021-02-02,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,1805458401,353,PPS,Exemption 4,60,100,73590,73590,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1358,1,73588,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99607839,UASUF GUEYE,uasuf-gueye-9733519006,3307,MD,9630 Milestone Way Apt 4059,College Park,20740-4291,711130,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-05-29,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,9733519006,353,PPP,Exemption 4,60,100,3307,3307,0,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4291,NA,3307,NA,NA,NA,NA,NA,Bedford,TX,NA,529472,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99488363,CUC OF COLLEGE PARK LLC,cuc-of-college-park-llc-3902388405,30000,MD,7415 Baltimore Ave,College Park,20740-3275,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,NA,4,2021-02-05,"Bank of America, National Association",MD-05,NA,NA,NA,3902388405,353,PPS,Exemption 4,60,100,30000,30000,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3275,NA,29999,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99580549,AITS LLC,aits-llc-1138517405,8333,MD,10101 Baltimore Avenue,College Park,20740,484220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2020-05-04,"TD Bank, National Association",MD-05,NA,NA,NA,1138517405,353,PPP,Exemption 4,24,100,8333,8333,0,NA,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,New Business or 2 years or less,College Park,PRINCE GEORGES,MD,20740-1047,NA,8333,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,29805,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99615635,HODELINE VAL,hodeline-val-4688508810,1848,MD,6200 Westchester Park Dr,College Park,20740-2853,488999,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-16,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,4688508810,353,PPS,Exemption 4,60,100,1848,1848,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2853,NA,1848,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93771536,ION STORAGE SYSTEMS INC,ion-storage-systems-inc-8485618501,213500,MD,5000 College Ave Ste 3122 5000 College Ave Ste 3122,College Park,20740-3809,541715,Corporation,Unanswered,Unanswered,Unanswered,NA,15,2021-03-10,"PNC Bank, National Association",MD-05,NA,NA,NA,8485618501,353,PPS,Exemption 4,60,100,213500,213500,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3809,1,213498,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99544263,LAW OFFICE OF JONATHAN LANYI LLC,law-office-of-jonathan-lanyi-llc-9379508406,16967,MD,9601 Baltimore Ave Ste 203,College Park,20740-1390,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-02-16,EagleBank,MD-05,NA,NA,NA,9379508406,353,PPP,Exemption 4,60,100,16967,16967,0,NA,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1390,1,16965,NA,NA,NA,NA,NA,BETHESDA,MD,NA,122873,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99443613,CR CALDERON CONSTRUCTION INC,cr-calderon-construction-inc-3446308703,149862,MD,5104 Branchville Rd,College Park,20740-2256,236220,Corporation,White,Male Owned,Non-Veteran,NA,8,2021-03-31,"TD Bank, National Association",MD-05,NA,NA,NA,3446308703,353,PPS,Exemption 4,60,100,149862,149862,0,NA,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2256,NA,149862,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,29805,NA,Y,NA,NA,NA,Hispanic or Latino,NA,NA
99544724,DYNAMIC TECHNICAL SOLUTIONS ONE LLC,dynamic-technical-solutions-one-llc-2457717408,16800,MD,9658 Baltimore ave,College Park,20740,541512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-05-05,"PNC Bank, National Association",MD-05,NA,NA,NA,2457717408,353,PPP,Exemption 4,24,100,16800,16800,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,Unanswered,College Park,PRINCE GEORGES,MD,20740-1047,NA,16800,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99569966,CLARIBEL MORAN,claribel-moran-6762778906,10496,MD,9104 49th Pl,College Park,20740-1837,424490,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-05-02,Benworth Capital,MD-05,NA,NA,NA,6762778906,353,PPS,Exemption 4,60,100,10496,10496,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1837,NA,10496,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99477928,"GENERAL AUTO BODY, INC",general-auto-body-inc-9595327300,41597,MD,9600 Baltimore Avenue,College Park,20740,812990,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,NA,4,2020-05-02,Celtic Bank Corporation,MD-05,NA,NA,NA,9595327300,353,PPP,Exemption 4,24,100,41597,41597,0,NA,223542,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,5199.62,31197.76,NA,5199.62,NA,NA,NA,SALT LAKE CITY,UT,NA,223542,NA,Y,NA,NA,NA,Unknown/NotStated,42067.67,2021-06-22
99516153,UNIQUE LEGACY LLC,unique-legacy-llc-2061709009,20832,MD,7515 Sweetbair Drive,College Park,20740,448150,Limited  Liability Company(LLC),Black or African American,Male Owned,Veteran,NA,1,2021-05-14,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,2061709009,353,PPP,Exemption 4,60,100,20832,20832,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,1,20829,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99578227,LAWRENCE AGYANIM-BOATENG,lawrence-agyanim-boateng-1726058902,8801,MD,10103 Baltimore Ave Apt 2109,College Park,20740-4224,485320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-26,Customers Bank,MD-05,NA,NA,NA,1726058902,353,PPS,Exemption 4,60,100,8801,8801,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4224,NA,8801,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99445982,D S III CORP,d-s-iii-corp-7400908404,134307,MD,9206 Baltimore Ave 9206 Baltimore Ave,College Park,20740-1316,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,24,2021-02-11,"PNC Bank, National Association",MD-05,NA,NA,NA,7400908404,353,PPP,Exemption 4,60,100,134307,134307,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1316,NA,134306,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99465100,SRJR ENTERPRISES INC,srjr-enterprises-inc-4400338504,62250,MD,4901 Greenbelt Rd,College Park,20740-2002,445310,Corporation,Unanswered,Unanswered,Unanswered,NA,6,2021-02-25,"Readycap Lending, LLC",MD-05,NA,NA,NA,4400338504,353,PPP,Exemption 4,60,100,62250,62250,0,NA,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2002,1,62245,NA,NA,NA,NA,NA,BERKELEY HEIGHTS,NJ,NA,499141,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93775458,KAPCAL ENTERPRISES LLC,kapcal-enterprises-llc-9044418401,164310,MD,7215 Baltimore Ave,College Park,20740-3203,812320,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,NA,20,2021-02-14,Cross River Bank,MD-05,NA,NA,NA,9044418401,353,PPS,Exemption 4,60,100,164310,164310,0,ZIPS Dry Cleaners,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3203,1,164307,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99618042,PERFECT OUTCOME CONSULTING LLC,perfect-outcome-consulting-llc-3116648109,1242,MD,5016 Lakeland Rd,College Park,20740-2519,611420,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-07-14,WebBank,MD-05,NA,NA,NA,3116648109,353,PPP,Exemption 4,60,100,1242,1242,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2519,NA,1242,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,122043,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99497293,ETHIOPIAN ORTHODOX TEWAHDO CHURCH GEDAME TEKLE HAIMANOT BIBL,ethiopian-orthodox-tewahdo-church-gedame-tekle-haimanot-bibl-3186708610,23000,MD,3600 Metzerott Rd,College Park,20740-4430,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,5,2021-03-16,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,3186708610,353,PPS,Exemption 4,60,100,23000,23000,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4430,1,22998,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99579750,MOONSHADOWS MASSAGE & WELLNESS LLC.,moonshadows-massage-wellness-llc-1188048509,8502,MD,4907 Niagara Rd Ste 102,College Park,20740-1100,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-02-18,WebBank,MD-05,NA,NA,NA,1188048509,353,PPS,Exemption 4,60,100,8502,8502,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1100,1,8499,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,122043,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99520900,KYLE WINT,kyle-wint-8761758908,20832,MD,9020 51st Ave,College Park,20740-1935,485310,Sole Proprietorship,Black or African American,Male Owned,Non-Veteran,NA,1,2021-05-12,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,8761758908,353,PPP,Exemption 4,60,100,20832,20832,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1935,1,20829,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99605628,CHAYENNE BROWN,chayenne-brown-9500688809,3750,MD,5110 Lakeland Rd,College Park,20740-2521,333992,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-23,Benworth Capital,MD-05,NA,NA,NA,9500688809,353,PPP,Exemption 4,60,100,3750,3750,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2521,NA,3750,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99511759,FADESHERE ADEOYE,fadeshere-adeoye-7696168601,20833,MD,9600 Milestone Way,College Park,20740-4252,621111,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-03-24,Cross River Bank,MD-05,NA,NA,NA,7696168601,353,PPP,Exemption 4,60,100,20833,20833,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4252,NA,20832,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99566851,UCHENNA NWOKORIE,uchenna-nwokorie-1839617403,11215.46,MD,9600 Milestone Way 4100,College Park,20740,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-05-05,Celtic Bank Corporation,MD-05,NA,NA,NA,1839617403,353,PPP,Paid in Full,24,100,11215.46,11215.46,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,N,New Business or 2 years or less,College Park,PRINCE GEORGES,MD,20740-1047,NA,8411.59,2803.87,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-03-12,223542,NA,N,NA,NA,NA,Unknown/NotStated,11291.36,2021-01-08
99477265,"DRWU, INC.",drwu-inc-8491468304,41995,MD,9104 Baltimore Ave,College Park,20740-1314,811111,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,NA,5,2021-01-29,Fountainhead SBF LLC,MD-05,NA,NA,NA,8491468304,353,PPS,Exemption 4,60,100,41995,41995,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1314,1,41993,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99506648,GRANADA PHILLIPS,granada-phillips-4307288704,20833,MD,9630 Milestone Way,College Park,20740-4285,448140,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-01,Fountainhead SBF LLC,MD-05,NA,NA,NA,4307288704,353,PPP,Exemption 4,60,100,20833,20833,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4285,NA,20833,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99615902,MPHO HENDERSON,mpho-henderson-2837918701,1779,MD,6200 Westchester Park Dr Apt 306,College Park,20740-2836,621610,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-30,Customers Bank,MD-05,NA,NA,NA,2837918701,353,PPP,Exemption 4,60,100,1779,1779,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2836,NA,1778,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99605577,CHAYENNE BROWN,chayenne-brown-7489489008,3750,MD,5110 Lakeland Rd,College Park,20740-2521,333992,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-05-25,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,7489489008,353,PPS,Active Un-Disbursed,60,100,3750,3750,3750,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2521,NA,3750,NA,NA,NA,NA,NA,Bedford,TX,2021-05-25,529472,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99516135,ADRIENNE JONES,adrienne-jones-2044108106,20832,MD,9122 Baltimore Avenue 4027,College Park,20740-1314,711190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-07-10,Cross River Bank,MD-05,NA,NA,NA,2044108106,353,PPP,Exemption 4,60,100,20832,20832,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Unanswered,College Park,PRINCE GEORGES,MD,20740-1314,NA,20832,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99550649,UCHENNA NWOKORIE,uchenna-nwokorie-2855618502,15197.09,MD,9630 Milestone Way Apt 4100,College Park,20740-4356,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,5,2021-02-22,"Square Capital, LLC",MD-05,NA,NA,NA,2855618502,353,PPS,Exemption 4,60,100,15197.09,15197.09,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4356,NA,15197.09,NA,NA,NA,NA,NA,San Francisco,CA,NA,529050,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99549192,FRANCIS IFEACHO,francis-ifeacho-3704998900,15619,MD,5006 Fox St N/A,College Park,20740-1717,238990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-28,Customers Bank,MD-05,NA,NA,NA,3704998900,353,PPS,Exemption 4,60,100,15619,15619,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1717,1,15614,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99596522,JOSEPH MCDONALD,joseph-mcdonald-6777599006,5360,MD,8147 Baltimore Ave N/A,College Park,20740-2492,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-23,"BSD Capital, LLC dba Lendistry",MD-05,NA,NA,NA,6777599006,353,PPP,Active Un-Disbursed,60,100,5360,5360,5360,NA,514546,"BSD Capital, LLC dba Lendistry",330 E. Lambert Rd Suite 275,Brea,CA,92821,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2492,NA,5360,NA,NA,NA,NA,NA,Brea,CA,2021-05-23,514546,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99546061,TREVON BLIZZARD,trevon-blizzard-2522968809,16458,MD,9348 Cherry Hill Rd,College Park,20740-1241,711510,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,NA,1,2021-04-12,Fountainhead SBF LLC,MD-05,NA,NA,NA,2522968809,353,PPP,Exemption 4,60,100,16458,16458,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1241,NA,16458,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99589637,ASIA PRESCOTT,asia-prescott-6263988807,6604,MD,6008 Westchester Park Dr,College Park,20740-2855,448190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-04-19,Benworth Capital,MD-05,NA,NA,NA,6263988807,353,PPP,Exemption 4,60,100,6604,6604,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2855,NA,6604,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99455588,ENDLESS ENTERPRISE LLC,endless-enterprise-llc-5018368506,88750,MD,9601 Baltimore Ave,College Park,20740-1350,484110,Limited  Liability Company(LLC),Black or African American,Male Owned,Unanswered,NA,9,2021-02-26,Cross River Bank,MD-05,NA,NA,NA,5018368506,353,PPS,Exemption 4,60,100,88750,88750,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1350,1,88747,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99615153,OLIVER CRUZ DE MOYA,oliver-cruz-de-moya-1675518908,1957,MD,9610 Rhode Island Ave,College Park,20740-1641,339950,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-04-26,Benworth Capital,MD-05,NA,NA,NA,1675518908,353,PPP,Exemption 4,60,100,1957,1957,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1641,NA,1957,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99465898,DYNAMIX CORPORATION,dynamix-corporation-6178667303,60600,MD,"9658 Baltimore Avenue, Suite 300",College Park,20740,541519,Corporation,Unanswered,Unanswered,Unanswered,NA,7,2020-04-30,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,6178667303,353,PPP,Exemption 4,24,100,60600,60600,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,60600,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Unknown/NotStated,61286.8,2021-06-24
93761179,JUNIOR TENNIS CHAMPIONS CENTER,junior-tennis-champions-center-2305058506,753200,MD,5200 Campus Dr,College Park,20740,611620,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,73,2021-02-20,Sandy Spring Bank,MD-05,NA,NA,NA,2305058506,353,PPS,Exemption 4,60,100,753200,753200,0,NA,30872,Sandy Spring Bank,17801 Georgia Ave,OLNEY,MD,20832-2233,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,1,753197,NA,NA,NA,NA,NA,OLNEY,MD,NA,30872,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99615095,SKINCARE BY HADIYAH,skincare-by-hadiyah-4665318504,1973,MD,4907 Niagara Rd Ste 102,College Park,20740-1100,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-02-26,WebBank,MD-05,NA,NA,NA,4665318504,353,PPP,Exemption 4,60,100,1973,1973,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1100,NA,1970,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,122043,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
